,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200204,-9.7734,-0.5012,1.9475,3.6425,5.0299,-4.7881,0.3821,3.653,3.9059,4.9079,-5.2157,0.9084,2.2681,0.8938,0.648,-2.9949,0.2977,-0.2623,-1.8168,1.2585,-7.9868,-2.9175,0.9584,-2.3226,-22.1463
200205,-6.6419,-5.9566,-3.1989,1.3963,0.2191,-7.9253,-4.1695,-4.7178,-3.2493,-6.6234,-6.0349,-2.816,-4.0691,-2.8034,-2.0043,-2.8427,-0.4965,-0.9422,-1.0271,0.2946,-1.3287,0.4547,0.6388,1.0067,-7.7069
200206,-8.2517,-7.8868,-0.8805,1.0262,-1.0668,-7.768,-4.1778,-2.8398,-1.6905,-3.2267,-7.6693,-7.6311,-4.9573,-5.1996,-5.9517,-9.6599,-7.0091,-7.1645,-5.8566,-9.0717,-7.579,-4.7192,-6.7928,-10.0278,-11.4479
200207,-19.4801,-15.4944,-14.9596,-11.5038,-12.0413,-15.2408,-16.6356,-14.0787,-15.3421,-18.2952,-9.7756,-8.856,-11.8637,-12.1979,-17.4632,-9.7826,-8.745,-9.3073,-12.2942,-18.2454,-5.4848,-10.2541,-7.1703,-10.4472,-14.6754
200208,-0.1373,-0.389,-2.6218,-0.822,-1.7606,0.7889,0.1804,-0.3748,1.1205,-1.3532,0.896,-0.6331,2.6949,1.5092,2.283,-1.2651,-0.1311,1.6597,-0.0158,6.6553,-0.1306,0.924,1.7436,5.3081,8.3212
200209,-10.6479,-8.4026,-7.7767,-7.0067,-6.8021,-8.0444,-6.478,-5.8699,-7.3145,-9.3199,-7.6242,-8.543,-9.5149,-7.8643,-9.0527,-9.0325,-8.5386,-11.8308,-10.8312,-21.7424,-10.8651,-11.2524,-9.2718,-8.571,-6.1953
200210,5.817,4.5233,2.7008,2.0311,1.5206,10.2258,2.5326,4.1139,1.5574,-1.3809,7.3502,2.6928,5.4365,3.3524,1.1012,7.0125,4.717,3.8342,3.3606,4.7484,10.3647,6.9862,4.6846,5.9407,14.1328
200211,17.8132,12.6759,10.2545,8.4982,9.2358,13.2245,10.9837,7.5702,6.0261,8.8661,9.2486,7.4397,6.5921,5.5016,11.6523,10.5488,7.668,7.5461,6.9125,17.8959,4.9571,6.0858,4.4747,6.3004,7.0504
200212,-9.7727,-5.7195,-5.2049,-2.6016,-2.6696,-10.2207,-7.2347,-4.4497,-3.6509,-3.6961,-7.3219,-4.4062,-2.7423,-3.8423,-6.7699,-6.9156,-5.0934,-2.5357,-3.2326,-3.6938,-6.2427,-6.2005,-3.3383,-3.795,-9.7391
200301,-0.5622,-0.2725,-2.3745,-0.5188,0.2386,-3.265,-3.1171,-3.383,-1.563,-2.5606,-1.4682,-4.0779,-3.3372,-3.7907,-2.6272,-1.1388,-3.4326,-0.54,-2.4763,-5.0986,-2.8215,-2.7116,-1.1602,-5.1275,-5.5856
200302,-6.1117,-3.0991,-2.4659,-1.5253,-2.1487,-2.6315,-1.6521,-2.129,-2.6905,-5.7044,-4.101,-1.0161,-2.2273,-3.9383,-2.686,-2.8041,-1.5505,-2.1187,-1.7034,-5.5579,-1.0793,-2.7413,-2.4215,-3.4365,-4.9207
200303,2.4135,1.1616,0.5948,2.1077,0.0167,2.2765,1.3701,0.5046,1.4793,-0.3584,2.8826,0.8287,-0.1472,-0.4419,3.6281,1.5294,-0.4751,0.413,2.2464,-4.4943,1.7086,0.4975,0.8505,-0.643,-2.9494
200304,12.0014,10.7894,8.376,7.64,9.6398,10.9871,9.4528,9.2121,9.5519,10.1564,8.3325,8.0211,10.7673,11.6398,10.163,8.7045,7.0186,9.2793,8.55,9.0993,7.3132,9.5945,8.8043,8.8223,14.8181
200305,19.5403,15.5143,11.1925,10.7619,11.2877,13.0253,9.4653,11.2696,10.0993,11.3989,8.5535,8.956,9.6751,9.4753,9.2535,9.7616,10.5836,8.2129,10.0833,9.953,4.2374,6.561,6.7839,6.706,7.8462
200306,7.5443,4.0502,4.8092,4.4223,5.6135,1.8821,0.7016,1.3522,2.0796,3.4328,2.5887,1.6741,0.4807,1.1966,2.0494,1.7426,0.8825,0.2105,-0.6117,7.1292,1.0081,2.4522,1.9197,-0.7965,3.6635
200307,8.5891,8.4226,8.4676,8.7621,8.1457,8.8314,5.3636,5.9201,6.6316,7.7585,7.4419,4.6915,1.326,4.4423,2.445,4.0276,3.4307,3.0997,5.0101,2.0426,0.6261,5.4221,1.8459,-0.4287,1.6269
200308,4.415,4.9655,3.5157,4.5771,6.3445,4.0049,3.2021,5.4158,4.94,6.0007,3.988,4.1336,4.8732,7.3852,7.785,4.6646,3.6863,4.1118,4.8947,9.3991,1.5688,1.4238,2.0364,2.4463,1.3199
200309,3.5252,0.3826,-0.1279,2.0958,4.8728,-2.1029,-2.1288,-2.5999,-3.9153,-0.797,-1.9724,-3.3181,-2.2443,-1.1999,-0.7238,-1.5221,-2.5541,-0.7614,-1.1526,0.3164,-0.8861,-1.0859,-1.1063,-2.2194,-4.5547
200310,5.7436,8.6748,7.7462,10.4933,11.5739,8.2458,8.3877,6.7381,10.1946,10.827,9.0372,6.6626,5.875,10.9696,12.6033,7.6299,7.8367,7.2008,9.653,8.2152,3.4965,8.9015,8.0569,6.2939,2.7794
200311,2.7926,3.0925,5.1873,3.8191,6.6921,2.527,3.716,2.8398,3.7117,3.7003,3.789,3.1442,2.2151,4.9327,2.4979,1.2944,3.1911,3.748,3.446,4.5095,0.7864,0.4556,2.0796,0.3011,3.2305
200312,0.2425,2.7945,3.1163,1.4894,3.6811,2.11,1.9354,3.2533,2.5821,2.7189,-0.7229,2.6069,4.3983,2.2282,5.6274,1.1245,3.4578,2.305,4.9589,3.1094,5.3222,4.6391,3.7022,6.2784,4.791
200401,6.1711,5.3493,5.542,6.1121,8.7408,3.5949,3.6949,3.3439,3.3978,7.8983,3.3152,2.2147,1.4739,4.4263,5.8024,2.3066,1.0851,4.3906,2.7168,5.1804,1.7302,0.1054,3.5595,1.6579,6.8544
200402,-0.2305,0.0336,0.2677,0.8821,0.2501,1.0034,2.2155,0.5882,0.1338,-0.1282,-0.0882,2.9163,2.9662,1.9845,1.3099,2.513,1.5082,2.8646,3.8072,0.7018,1.1317,1.1005,2.7377,0.8379,5.4939
200403,-1.4206,-0.7523,-0.6561,0.7081,-0.7902,2.4472,1.1406,0.2892,0.6013,1.6855,1.8318,1.5493,-0.0079,0.3301,0.8752,0.1173,-0.5389,0.3999,-0.729,-0.9554,-2.1442,-1.1262,-1.2199,-0.5689,-1.0886
200404,-4.1156,-4.7547,-3.8623,-3.9612,-6.2631,-3.9925,-4.333,-2.3942,-4.3111,-8.3564,-2.0799,-2.0316,-2.7009,-6.2377,-6.4709,-1.6954,-3.9621,-4.4326,-2.9504,-3.1859,0.6777,-3.1226,-4.4391,-2.3556,-1.7671
200405,-1.9415,-0.5408,-0.202,-0.6881,0.6262,1.031,2.0528,1.215,1.7126,2.317,1.5702,2.0349,1.7678,1.6523,1.542,1.3069,2.212,2.2825,1.7929,4.1238,0.8196,2.0017,1.1705,0.1021,1.2395
200406,0.7177,4.5148,4.3384,3.5753,4.011,3.651,5.1496,5.7328,5.3438,7.6229,2.0134,4.5572,2.4953,1.3599,3.8917,1.1975,3.2312,1.9338,3.383,4.2538,1.8121,0.6889,0.4304,2.9127,2.2546
200407,-12.7477,-7.335,-7.2123,-5.5515,-4.394,-8.6108,-8.6744,-4.8954,-5.2924,-4.516,-9.122,-5.711,-3.6465,-3.4099,-3.71,-6.7241,-5.0581,-3.4783,-5.5648,-3.4968,-4.9003,-0.6372,-1.6015,-2.805,-0.891
200408,-1.7682,-0.3012,-0.9774,-1.4562,-1.783,-4.6554,-1.5615,-0.5476,0.8433,1.0527,-2.819,-0.4198,0.3747,1.0498,-2.1999,-0.817,-1.2317,0.3457,0.3941,0.7682,-0.2658,1.4963,1.268,0.9963,-0.1083
200409,4.7611,4.8783,4.5352,4.9058,3.692,8.0857,6.2614,5.6014,3.9344,3.7159,4.1849,4.1571,3.758,2.8896,4.8861,3.0858,3.057,5.1261,3.1347,2.3898,0.1398,1.2459,2.4442,1.8358,3.6059
200410,1.7057,2.4034,2.5669,1.2825,0.4364,3.3909,3.0829,1.1189,0.853,2.3106,1.5865,3.573,2.3354,0.0218,2.3197,3.2467,2.8977,2.1364,1.7625,-0.5441,1.3629,0.6077,2.7675,0.6215,2.5479
200411,10.7598,8.6444,8.688,7.9837,8.7571,7.204,9.4274,9.4765,9.1776,9.6158,7.0181,5.7565,7.9859,6.2985,9.4864,5.7641,7.3675,6.7527,6.8522,7.6987,3.0976,4.2539,5.2173,3.649,6.0568
200412,5.1335,4.6153,4.4043,2.9818,5.7606,3.6587,3.6132,2.3643,2.4728,3.201,5.405,3.3627,2.1644,1.9101,2.6288,4.4139,4.1702,4.2087,4.0389,3.6715,3.7549,2.3639,2.4883,5.5069,2.7737
200501,-6.0829,-4.3526,-4.2344,-3.341,-1.2652,-5.4753,-4.2211,-2.1563,-2.7738,-2.8424,-3.4137,-3.957,-3.7222,-0.2737,-2.8703,-3.0284,-3.5636,-2.6435,-1.9331,-2.5934,-3.0397,-1.9596,-1.1508,-1.9184,0.3743
200502,-1.2593,0.0042,-0.2707,0.7485,3.0388,2.6049,1.9304,3.6189,3.2901,1.9104,1.0554,2.2888,2.8345,1.669,4.0613,2.1747,2.3317,3.7497,2.623,3.1614,0.9443,4.4574,2.2981,0.719,4.8745
200503,-6.1515,-2.3013,-3.1318,-2.8362,-2.7136,-4.1894,-2.4231,-2.6622,-0.477,-0.3155,-1.7385,-2.1607,-2.3049,-2.394,-0.9626,-1.9634,-0.9139,0.1085,-1.217,-0.9866,-1.1065,-3.8896,-0.6996,-0.145,-0.3397
200504,-6.0809,-6.2852,-5.6095,-6.2631,-6.1546,-7.698,-6.1401,-6.2841,-6.1171,-4.9499,-5.1444,-4.5614,-5.2523,-4.2431,-4.8389,-4.1227,-4.4648,-4.7964,-3.0435,-1.9362,-1.1429,-1.8884,-2.6892,-1.1919,-2.6223
200505,6.8352,6.6383,5.168,4.1377,4.7744,9.2765,8.1476,7.3545,5.5201,7.0837,6.213,6.1437,5.4294,4.3135,7.0889,6.0761,6.1465,4.5914,6.1746,5.3844,3.8695,2.0884,1.9763,2.5259,4.2173
200506,4.0605,3.8465,3.6357,4.433,5.46,2.0816,4.2964,4.1257,4.3139,5.3116,1.7145,2.8144,2.7063,4.1182,3.7036,1.1638,2.4174,3.6138,4.4086,3.1262,-1.6382,1.1376,2.1385,1.3843,3.2833
200507,7.5029,8.2304,6.7144,6.7527,6.8305,7.3091,6.6324,7.8346,5.9883,5.5394,4.8272,6.5473,6.0204,5.738,3.4987,6.1929,5.3732,5.1743,5.6587,4.2093,4.5205,3.2195,1.9177,2.4423,4.1912
200508,-2.8379,-0.7941,-1.1655,-1.0736,-0.5257,-2.1775,-1.4341,-1.1084,-2.218,-1.6476,-2.4703,-0.775,-0.8828,-1.0373,-1.0382,-2.2283,0.0355,0.3252,1.6249,-1.7582,-1.491,-1.095,-0.2886,0.5429,-0.1655
200509,1.1286,1.8018,0.4171,1.0545,-0.736,-0.0556,1.6798,1.0717,-0.6558,1.3446,-0.5922,2.279,1.2168,-0.5179,0.76,0.3279,0.5007,1.5753,2.9628,2.2153,-0.3467,1.1629,2.2896,0.9441,2.2612
200510,-3.6311,-3.9575,-2.4892,-2.3914,-2.065,-3.8487,-2.0127,-2.7971,-3.5634,-2.0798,-3.0863,-4.3903,-2.045,-3.7951,-3.2405,-1.0379,-3.4318,-2.5524,-4.426,-3.0124,-0.1062,-3.3763,-1.7075,-1.0057,-1.0033
200511,5.1521,4.0093,4.641,4.2299,3.8215,5.1733,4.6025,4.8676,5.2392,4.2441,7.0846,6.5966,3.9608,4.5723,1.5152,5.0293,4.765,3.6399,4.0781,4.0803,3.6202,4.1767,3.6952,3.3008,2.4187
200512,-0.2964,0.1906,-0.354,-0.1623,0.8534,0.2661,-0.811,-0.3283,-0.6639,-0.8912,0.9571,0.5299,0.3385,0.4646,-0.7614,0.2886,1.6101,2.0014,1.7346,0.6206,-0.7783,-0.1557,1.0564,0.8047,-0.4829
200601,11.8557,9.142,8.3354,8.326,8.5155,7.4154,9.3307,9.6336,9.5733,7.4513,6.0338,7.9971,7.5303,6.4627,6.0167,4.8967,5.2107,5.0467,4.0274,3.9708,0.9438,3.2507,2.3163,3.7818,3.6752
200602,-0.4702,0.5552,0.4613,-0.6983,0.0018,-0.2083,-0.4839,-0.5973,-0.5658,-0.544,0.3179,-1.2197,-0.2501,-2.4164,-0.5179,0.512,-0.029,-0.8721,-1.7219,1.7797,0.0273,0.3678,0.4989,0.5894,-0.9413
200603,3.9184,4.6883,4.7858,5.285,6.7277,3.178,4.8496,7.2848,4.1136,4.6131,4.8134,4.3853,3.0855,2.0267,1.8523,3.2044,2.3422,3.182,2.3497,2.0725,0.7307,2.1372,1.4528,0.8499,0.8793
200604,-0.921,-1.4898,-0.6398,1.0327,1.4334,-0.4429,1.9252,2.1519,-0.1088,1.1347,-1.0052,-0.5174,1.7618,1.1781,1.3206,0.7399,1.1305,0.7961,1.7405,3.533,-0.5825,1.7665,1.7536,2.942,5.0951
200605,-9.5515,-5.9064,-4.7868,-4.2537,-3.9337,-6.1171,-6.5188,-3.9992,-5.0654,-3.2497,-6.2006,-5.2156,-3.5924,-3.191,-2.5718,-4.932,-3.4504,-2.4711,-3.6394,-2.778,-2.7227,-2.9675,-2.2011,-1.3628,-2.4997
200606,-0.9939,-0.3598,-1.5192,0.0593,-0.4645,0.1384,1.3343,-0.0319,0.7217,-0.3659,-0.7441,-0.4328,-0.5104,-0.7146,-0.0778,-0.0496,-2.3552,-0.3773,0.5227,-0.8926,0.291,-0.628,0.9864,0.126,1.3364
200607,-5.8865,-3.7399,-3.3577,-2.0751,-2.5019,-5.0777,-4.814,-3.4523,-1.3025,-3.214,-6.4619,-3.23,-3.9623,-1.6192,-1.229,-4.4598,-2.8851,-2.9215,-4.0199,-1.0046,-0.9385,1.3494,2.1818,2.2309,2.6582
200608,3.4115,2.3743,3.2119,2.1837,2.8731,3.1598,2.7686,3.4465,2.9574,1.7435,2.6367,1.9183,2.0352,2.9543,2.776,1.4088,3.3922,1.1556,3.2156,2.6633,3.7309,2.6884,2.03,0.1135,0.0149
200609,-0.0407,0.2562,0.0635,0.3739,2.151,0.2434,1.3895,1.1682,2.0376,0.9915,1.5864,0.4524,1.8769,0.609,0.4705,2.0066,2.4218,0.9874,1.8639,0.7684,2.428,2.8403,2.1738,2.186,4.369
200610,7.0895,6.1505,6.0783,4.9319,4.9718,6.4378,5.6235,4.5238,4.4848,5.2177,5.6682,4.7896,3.5406,3.5367,5.433,3.8924,4.7542,2.9579,3.8185,2.5981,3.5298,1.8247,3.2205,4.0586,4.4972
200611,0.9289,3.4991,1.6328,1.884,2.5955,1.9603,2.8331,2.188,3.394,2.3048,3.5174,4.1745,3.8578,3.6102,3.9455,3.7338,3.4832,3.612,2.7247,4.4071,1.2083,2.6382,1.8522,2.0365,0.0382
200612,0.6886,0.2156,1.5081,2.3143,3.4569,-1.8265,-1.0859,0.8729,0.1546,2.0493,-0.8272,-0.2382,0.9067,0.784,1.128,-1.1043,0.1949,0.0288,1.7219,2.5019,0.1577,1.2685,3.2355,2.6546,3.0808
200701,1.3796,0.4728,0.0984,0.2396,2.9493,2.319,1.0471,0.7215,0.9406,2.7101,4.6482,2.3301,1.9307,3.4255,1.2427,4.6404,3.2273,2.2439,2.1239,1.1959,2.2586,0.7131,1.2906,0.7813,2.5574
200702,-0.6501,-0.629,-0.8602,-0.6708,-0.0268,-1.0168,-0.2942,0.1147,-1.5732,0.0879,0.5184,0.453,1.6631,0.0379,1.1195,-0.4016,0.2075,0.5564,0.7302,0.2801,-2.4329,-1.3161,-3.2032,-1.0866,-3.0794
200703,0.3647,0.0718,1.0521,1.361,0.4389,1.0635,1.1379,0.5814,0.7581,-0.7317,2.9306,2.6014,1.5326,0.7283,1.0747,1.131,0.9914,0.8914,-0.1419,3.0396,0.6906,1.163,2.2347,1.1999,-0.1501
200704,3.363,0.885,0.0955,0.1827,1.3643,2.3757,2.5654,1.9523,0.5849,1.7665,4.2568,3.7299,4.5358,2.4707,2.0706,4.2359,4.858,4.8988,3.8608,2.626,5.4791,3.8498,3.881,2.4857,4.8554
200705,2.1628,3.4545,2.1827,3.3169,2.5807,3.482,4.2523,4.2293,1.7216,3.6892,7.145,5.1647,5.0959,4.2643,3.4217,4.5587,3.1881,5.2125,4.8647,2.3304,2.7964,4.1678,4.2462,3.0832,2.7065
200706,0.2738,-0.3076,-0.9003,-0.4502,-0.1621,-1.3692,-2.0517,-1.1586,-2.3383,-1.7643,-1.0384,-0.2103,-0.4462,-1.3803,-3.3656,-1.156,-1.5924,-2.3176,-3.562,-1.8148,-1.7073,-0.2044,-2.1382,-2.738,-2.0557
200707,-5.5413,-6.91,-6.3068,-6.7971,-8.3893,-4.3843,-6.1311,-4.8532,-7.693,-9.0772,-3.1935,-3.1742,-5.3065,-6.4856,-6.4476,-3.2367,-3.5916,-4.2989,-5.4623,-8.3187,-0.9565,-1.5015,-4.2621,-5.4972,-4.9102
200708,0.9707,1.1167,1.286,1.2776,-3.2134,2.597,2.5257,2.6936,3.3795,-0.659,-0.6059,2.8093,0.3892,0.1118,-2.359,1.3021,0.9963,-1.6869,-1.0648,-1.526,1.8554,2.198,1.8442,1.9048,0.0733
200709,2.1203,2.8104,0.4133,0.7159,-1.1713,3.1486,0.8128,0.6363,0.6524,-0.0774,3.5971,3.3693,1.3965,1.731,1.4138,3.7665,3.1243,1.0645,1.3279,0.4549,5.2746,3.4378,2.9494,2.3347,4.2087
200710,3.594,1.5149,-0.3317,0.7644,-1.3714,3.6882,4.1523,0.5436,2.0716,0.3593,4.5266,2.2577,4.2857,0.0495,3.3119,3.3886,2.852,1.5357,1.8644,-3.2261,3.9369,1.6103,1.1613,0.1754,-0.4339
200711,-9.779,-8.3708,-7.8494,-7.3088,-9.2616,-6.5584,-7.256,-6.3777,-6.4487,-8.3031,-5.3759,-6.7494,-5.6951,-6.2908,-4.5976,-4.3896,-4.2682,-7.3137,-5.1911,-7.0298,-3.1672,-2.289,-5.4787,-4.944,-5.4497
200712,-0.895,1.0694,-1.6297,-0.6353,-1.2055,1.2465,0.0617,0.0541,0.1548,-0.7453,-1.0341,-1.3283,-0.08,-1.2448,-0.6279,-0.133,1.1102,-3.0776,-2.0104,-2.758,-0.2102,-0.9467,-0.8536,-1.7541,1.3015
200801,-11.6559,-8.5608,-7.1048,-4.9211,-4.6723,-9.5052,-6.9801,-7.8213,-2.8729,-4.0557,-6.717,-6.2771,-6.2804,-2.6971,-6.6861,-6.7032,-8.1452,-3.943,-5.4093,-2.7768,-8.11,-5.3208,-4.3223,-2.8298,-4.5518
200802,-5.5986,-4.0188,-4.6272,-2.5338,-4.1581,-4.8275,-1.342,-1.7686,-3.5297,-3.5164,-2.8626,-1.1858,-2.4806,-0.9811,-2.8964,-0.8137,-1.3758,-2.0014,-3.0103,-5.774,-2.1914,-1.8845,-3.9087,-5.4964,-5.3709
200803,-3.6698,-1.699,1.4739,0.5012,-0.4168,-0.3851,1.0621,1.5327,2.0204,0.7625,-3.2527,1.1329,-1.3974,-1.462,-0.2871,-0.2437,-2.3204,-2.9214,-2.0112,-0.6884,-0.0961,2.4266,-3.5781,-3.6876,1.1016
200804,3.6623,3.5189,1.1636,0.021,0.9025,3.0813,3.7858,3.3114,2.6063,0.8173,7.2692,7.0586,8.2249,9.7319,7.5475,6.0014,6.6015,6.0415,6.6448,2.7266,4.3995,1.3777,7.3793,3.5346,6.1847
200805,5.4366,4.7487,2.503,3.2977,2.0496,6.7927,3.3401,8.0616,4.9746,3.417,3.8545,4.0782,6.9048,4.5282,4.0964,4.4324,5.2452,5.1435,4.4411,3.5313,2.8506,0.1806,0.6818,-1.8892,1.8477
200806,-6.2895,-8.6074,-10.8213,-7.2896,-9.9673,-7.6162,-7.1754,-5.8133,-7.9043,-10.4581,-7.3488,-7.2644,-6.196,-9.1514,-4.4866,-5.853,-9.5667,-6.0549,-7.2371,-14.9515,-6.0608,-9.075,-8.4081,-14.3636,-10.0551
200807,5.0142,3.8126,4.9164,7.3934,3.4294,2.3812,2.9105,4.7704,4.3749,5.8205,0.5698,-0.5363,1.8617,0.6913,5.1428,-1.0084,-0.5399,-6.5814,-2.7092,-3.0372,-1.5938,-1.2965,-2.012,3.3512,8.1557
200808,0.9263,3.6399,2.5024,3.7299,6.3981,4.114,4.0368,4.5501,5.6412,10.5909,2.2447,3.5475,4.7314,2.1546,5.6971,1.0549,2.2086,2.9787,3.9875,1.8661,1.1103,1.4944,2.0175,-0.903,-0.2944
200809,-13.2998,-9.7593,-8.8154,-4.3211,-5.7977,-8.6286,-8.1769,-7.2812,-4.0384,-7.5752,-14.2913,-11.224,-6.9727,-7.2437,-6.9998,-13.7669,-12.5061,-13.1506,-10.1088,-12.06,-9.587,-8.9376,-6.9789,-8.1828,-3.8942
200810,-24,-19.2711,-19.8762,-16.2594,-21.7193,-22.9044,-23.4063,-18.2695,-18.5165,-22.2865,-23.2472,-19.1636,-16.2644,-18.7529,-20.2816,-20.2856,-20.0899,-25.0644,-21.2759,-17.3052,-14.9725,-14.9204,-14.778,-27.5145,-13.6029
200811,-13.0461,-12.6826,-12.9783,-11.8926,-16.4544,-10.9335,-10.5206,-11.3414,-9.042,-16.4124,-11.2711,-10.1383,-9.1585,-9.2528,-7.2999,-8.167,-8.5608,-8.3422,-7.7313,-16.5836,-5.8485,-5.0584,-6.4679,-14.7353,-17.8234
200812,3.5439,6.0708,6.1248,3.0846,3.6858,4.6075,4.7574,7.0918,5.9087,6.7225,6.3214,4.3125,1.7355,2.9929,10.0274,4.6723,6.8104,0.9487,3.5689,2.3643,1.4056,1.2558,0.509,-1.8576,3.74
200901,-6.573,-7.9285,-9.7267,-16.365,-15.1338,-6.5857,-7.1475,-10.5223,-13.7081,-18.0708,-6.5885,-8.6316,-8.1986,-8.6585,-17.3721,-4.6184,-6.4033,-6.5969,-8.8342,-16.0037,-3.4117,-9.02,-10.9206,-19.0638,-13.6171
200902,-11.3833,-10.5913,-12.2488,-13.909,-14.727,-10.3107,-9.2352,-10.9655,-14.4871,-19.0734,-7.1946,-10.3323,-9.8248,-13.1316,-10.9687,-6.433,-8.7238,-10.9864,-12.7396,-14.0188,-7.8654,-10.0818,-12.0819,-19.2075,-12.3725
200903,11.1725,10.6439,10.3258,8.2827,10.1945,9.1164,10.2964,10.3203,8.5675,14.569,9.6521,8.5489,9.9517,8.0853,13.8418,8.0857,9.5914,9.1525,9.6616,10.1221,8.3911,7.9446,9.3904,13.0853,12.194
200904,18.4139,16.4034,15.9787,18.0161,17.8501,14.7944,18.6461,15.6401,15.1524,17.5694,14.1403,18.7504,12.7467,15.1366,16.0774,11.2317,13.5992,16.0021,15.3243,17.3536,6.8745,6.9263,11.8806,14.8297,20.2698
200905,6.7495,5.2962,5.5161,4.4046,3.3127,5.1228,3.1308,1.9722,1.1847,5.6706,4.0339,0.9433,2.9625,1.6206,-1.559,3.9171,2.2779,3.7358,9.4807,4.2194,4.8259,5.7251,4.8812,7.1385,9.936
200906,7.4973,5.2237,5.6205,2.1561,3.2395,6.8061,1.994,0.7599,-1.3775,0.1409,1.8892,0.8759,-1.3445,1.5779,-0.1808,1.8233,0.9002,-0.7194,-1.5053,-0.1782,1.6789,-1.4218,-0.1154,-0.7548,-2.7768
200907,8.4941,7.0936,9.613,9.54,13.6357,6.0501,7.7284,11.276,11.9411,12.752,7.0038,9.6795,10.4592,12.1052,15.4974,8.037,7.4221,9.7228,10.623,11.1296,6.0396,8.97,7.3628,8.4762,9.4536
200908,2.7822,1.6349,3.2727,3.8581,10.6279,0.1049,1.9936,1.8261,3.1683,8.553,0.8732,0.9471,4.4499,4.0523,11.9186,2.0976,4.2693,3.016,5.7084,14.8757,1.1983,3.7875,3.1483,7.3364,12.0145
200909,4.6964,6.2453,4.6069,6.7657,8.7585,8.0268,7.1111,5.6327,6.7282,7.4776,6.4971,3.915,7.0071,7.6804,8.4471,6.7153,5.6733,5.8877,5.3087,8.6447,3.3712,3.5881,2.6589,4.9073,2.578
200910,-10.6082,-7.5552,-6.387,-7.7308,-8.9552,-7.4844,-5.8895,-5.7813,-8.7658,-10.2887,-5.1004,-3.2017,-5.9369,-6.1387,-10.0081,-4.3351,-2.6912,-4.304,-6.0564,-6.1834,0.3081,-2.0086,-1.9718,-3.6416,-9.4173
200911,0.628,-0.5472,2.5612,1.4592,1.5625,2.4338,1.2499,2.1379,3.4442,5.7268,3.1933,3.3847,2.3802,6.2192,6.8771,4.6889,4.827,4.1185,3.3649,4.2693,7.1598,5.753,3.6706,5.1067,4.2628
200912,6.1841,8.992,7.6234,8.0694,10.0927,9.3551,9.9759,8.5631,6.9718,8.9416,7.0492,7.0025,7.0221,8.0318,7.7118,6.022,4.4629,7.9608,5.3336,6.1007,0.8826,2.2924,4.0796,1.9867,-3.0737
201001,-4.3132,-5.1905,-4.3596,-3.5444,-0.9807,-3.1729,-2.3572,-1.2698,-3.3993,-3.6509,-3.5218,-3.4321,-4.769,-3.4735,-2.634,-3.5045,-3.9755,-5.1421,-1.6063,-2.1008,-4.2163,-3.5754,-0.4608,-4.576,-2.5788
201002,4.17,4.7194,4.5035,5.4187,7.2253,2.0935,3.0575,2.9275,6.124,5.1675,4.3086,4.3212,4.6643,6.0409,9.1416,5.1436,6.8455,4.2044,3.9705,7.0129,2.5601,2.1349,3.995,4.2404,5.6363
201003,6.9945,6.6186,7.7339,7.3548,9.96,7.0961,7.6436,7.5616,8.0516,11.5472,9.2124,6.4585,9.8893,6.9254,7.7224,8.131,6.9933,7.7997,4.9479,11.9865,4.9912,6.0366,5.7143,6.4139,8.2999
201004,6.5238,7.2093,6.1082,9.5334,11.6809,2.0251,5.6392,4.444,6.8542,7.549,2.8341,5.2832,3.318,7.7386,4.8701,3.6859,3.7045,3.3604,7.0024,5.0752,0.3805,2.6134,1.322,-0.4315,-0.4879
201005,-7.093,-5.3264,-7.2038,-8.9168,-10.5447,-4.7048,-6.191,-7.0163,-9.221,-9.7963,-6.2991,-5.8269,-7.1112,-9.7942,-9.6788,-5.363,-7.8722,-8.5247,-7.0802,-8.1931,-7.4373,-8.2515,-9.0332,-8.1603,-8.0942
201006,-6.6758,-6.676,-6.9113,-7.0135,-11.898,-5.4356,-5.5755,-6.8843,-9.7759,-12.9903,-5.4008,-6.1082,-7.4809,-7.5086,-12.0849,-4.5037,-6.1631,-7.215,-8.0458,-9.8148,-3.9175,-6.497,-3.2777,-7.1809,-9.3391
201007,6.2433,4.7175,7.007,6.6637,5.7431,6.8339,7.7993,6.2383,7.1956,6.7564,6.4596,7.2632,5.293,8.227,7.2643,6.8472,6.545,8.0175,8.3602,6.5775,7.278,5.4951,7.5119,7.0441,5.256
201008,-8.7258,-8.745,-8.4305,-9.3653,-9.4128,-6.0162,-7.7616,-7.0258,-7.5184,-7.7279,-4.5313,-6.2351,-7.6411,-6.7788,-6.8715,-4.2705,-4.3733,-5.4603,-3.5147,-6.2591,-3.8498,-4.2686,-1.5882,-6.6003,-8.9274
